stvr,pval,animal,group,unit,pps,deaf_dur,SGN
0.08973005,0.547925303,J8,ED-CS,J8_s18-1,20,277,22236.745
0.08665431,0.472556655,J8,ED-CS,J8_s18-1,40,277,22236.745
0.069858015,0.813441442,J8,ED-CS,J8_s18-1,80,277,22236.745
0.038872888,0.992838896,J8,ED-CS,J8_s18-1,160,277,22236.745
0.055230062,0.939704127,J8,ED-CS,J8_s18-1,320,277,22236.745
0.043858105,0.940472157,J8,ED-CS,J8_s18-1,640,277,22236.745
0.103345863,0.363682339,J8,ED-CS,J8_s20-1,20,284,22236.745
0.11480149,0.248858094,J8,ED-CS,J8_s20-1,40,284,22236.745
0.385752924,2.21E-06,J8,ED-CS,J8_s20-1,80,284,22236.745
0.850479304,0,J8,ED-CS,J8_s20-1,160,284,22236.745
0.783927161,0,J8,ED-CS,J8_s20-1,320,284,22236.745
0.44240051,2.00E-10,J8,ED-CS,J8_s20-1,640,284,22236.745
0.136820957,0.085734345,J10,ED-CS,J10_s02-2,20,198,17155.3575
0.148084219,0.046597613,J10,ED-CS,J10_s02-2,40,198,17155.3575
0.281640414,1.01E-06,J10,ED-CS,J10_s02-2,80,198,17155.3575
0.082948109,0.644372198,J10,ED-CS,J10_s02-2,160,198,17155.3575
0.082144589,0.655634777,J10,ED-CS,J10_s02-2,320,198,17155.3575
0.127285415,0.16545035,J10,ED-CS,J10_s02-2,640,198,17155.3575
0.198722169,0.001595051,J10,ED-CS,J10_s03-1,20,205,17155.3575
0.16836294,0.013564374,J10,ED-CS,J10_s03-1,40,205,17155.3575
0.538992409,5.11E-11,J10,ED-CS,J10_s03-1,80,205,17155.3575
0.240332265,5.14E-05,J10,ED-CS,J10_s03-1,160,205,17155.3575
0.480245312,0,J10,ED-CS,J10_s03-1,320,205,17155.3575
0.175505907,0.023625955,J10,ED-CS,J10_s03-1,640,205,17155.3575
0.168290855,0.037557033,J10,ED-CS,J10_s04-3,20,211,17155.3575
0.150298327,0.09191799,J10,ED-CS,J10_s04-3,40,211,17155.3575
0.229867675,0.005075044,J10,ED-CS,J10_s04-3,80,211,17155.3575
0.102863465,0.509256622,J10,ED-CS,J10_s04-3,160,211,17155.3575
0.107732918,0.448221638,J10,ED-CS,J10_s04-3,320,211,17155.3575
0.105431577,0.435060159,J10,ED-CS,J10_s04-3,640,211,17155.3575
0.282006226,0.000515569,J10,ED-CS,J10_s04-4,20,211,17155.3575
0.224965334,0.001091282,J10,ED-CS,J10_s04-4,40,211,17155.3575
0.20768843,0.003570468,J10,ED-CS,J10_s04-4,80,211,17155.3575
0.103286825,0.503871135,J10,ED-CS,J10_s04-4,160,211,17155.3575
0.143560569,0.124445847,J10,ED-CS,J10_s04-4,320,211,17155.3575
0.075330474,0.742462855,J10,ED-CS,J10_s04-4,640,211,17155.3575
0.250577045,2.03E-05,J10,ED-CS,J10_s05-2,20,212,17155.3575
0.636966215,0,J10,ED-CS,J10_s05-2,40,212,17155.3575
0.533287644,0,J10,ED-CS,J10_s05-2,80,212,17155.3575
0.13499233,0.094139447,J10,ED-CS,J10_s05-2,160,212,17155.3575
0.180115819,0.006161217,J10,ED-CS,J10_s05-2,320,212,17155.3575
0.434792427,4.07E-10,J10,ED-CS,J10_s05-2,640,212,17155.3575
0.33692442,6.92E-08,J10,ED-CS,J10_s07-1,20,220,17155.3575
0.298261908,2.83E-06,J10,ED-CS,J10_s07-1,40,220,17155.3575
0.263929827,5.52E-05,J10,ED-CS,J10_s07-1,80,220,17155.3575
0.222420642,0.001306636,J10,ED-CS,J10_s07-1,160,220,17155.3575
0.212417271,0.002604065,J10,ED-CS,J10_s07-1,320,220,17155.3575
0.154573524,0.107395356,J10,ED-CS,J10_s07-1,640,220,17155.3575
0.258799769,0.115907135,J10,ED-CS,J10_s08-3,20,221,17155.3575
0.266270338,0.09452064,J10,ED-CS,J10_s08-3,40,221,17155.3575
0.210704352,0.344808396,J10,ED-CS,J10_s08-3,80,221,17155.3575
0.209359606,0.353470953,J10,ED-CS,J10_s08-3,160,221,17155.3575
0,1,J10,ED-CS,J10_s08-3,320,221,17155.3575
0,1,J10,ED-CS,J10_s08-3,640,221,17155.3575
0.259348188,8.97E-06,J10,ED-CS,J10_s09-1,20,227,17155.3575
0.304105911,9.74E-08,J10,ED-CS,J10_s09-1,40,227,17155.3575
0.181799633,0.005479538,J10,ED-CS,J10_s09-1,80,227,17155.3575
0.131484804,0.112139013,J10,ED-CS,J10_s09-1,160,227,17155.3575
0.16518847,0.01663623,J10,ED-CS,J10_s09-1,320,227,17155.3575
0.171842507,0.027900407,J10,ED-CS,J10_s09-1,640,227,17155.3575
0.265963358,0.001075667,J10,ED-CS,J10_s10-4,20,229,17155.3575
0.185515938,0.004214855,J10,ED-CS,J10_s10-4,40,229,17155.3575
0.434259752,6.88E-15,J10,ED-CS,J10_s10-4,80,229,17155.3575
0.163219332,0.018844562,J10,ED-CS,J10_s10-4,160,229,17155.3575
0.048716539,0.970249063,J10,ED-CS,J10_s10-4,320,229,17155.3575
0.081674406,0.581988158,J10,ED-CS,J10_s10-4,640,229,17155.3575
0.148586442,0.045288482,J10,ED-CS,J10_s11-1,20,233,17155.3575
0.066181694,0.852630566,J10,ED-CS,J10_s11-1,40,233,17155.3575
0.310911978,0.000127608,J10,ED-CS,J10_s11-1,80,233,17155.3575
0.252916352,1.64E-05,J10,ED-CS,J10_s11-1,160,233,17155.3575
0.45515176,3.33E-16,J10,ED-CS,J10_s11-1,320,233,17155.3575
0.458951276,4.09E-11,J10,ED-CS,J10_s11-1,640,233,17155.3575
0.089556576,0.550396682,J10,ED-CS,J10_s11-3,20,233,17155.3575
0.110587162,0.279836149,J10,ED-CS,J10_s11-3,40,233,17155.3575
0,1,J10,ED-CS,J10_s11-3,80,233,17155.3575
0,1,J10,ED-CS,J10_s11-3,160,233,17155.3575
0,1,J10,ED-CS,J10_s11-3,320,233,17155.3575
0,1,J10,ED-CS,J10_s11-3,640,233,17155.3575
0.126361927,0.755043532,J10,ED-CS,J10_s12-1,20,235,17155.3575
0.274357448,0.013662004,J10,ED-CS,J10_s12-1,40,235,17155.3575
0.397830092,1.69E-05,J10,ED-CS,J10_s12-1,80,235,17155.3575
0.459384804,2.01E-07,J10,ED-CS,J10_s12-1,160,235,17155.3575
0.342292399,0.000488122,J10,ED-CS,J10_s12-1,320,235,17155.3575
0.250604578,0.064566191,J10,ED-CS,J10_s12-1,640,235,17155.3575
0.13957907,0.074236212,J10,ED-CS,J10_s12-2,20,235,17155.3575
0.271703515,2.73E-06,J10,ED-CS,J10_s12-2,40,235,17155.3575
0.287247013,0.000402997,J10,ED-CS,J10_s12-2,80,235,17155.3575
0.479038474,0,J10,ED-CS,J10_s12-2,160,235,17155.3575
0.378273742,1.54E-11,J10,ED-CS,J10_s12-2,320,235,17155.3575
0.632174822,0,J10,ED-CS,J10_s12-2,640,235,17155.3575
0.122735508,0.169016679,J10,ED-CS,J10_s17-3,20,254,17155.3575
0.055953201,0.935373813,J10,ED-CS,J10_s17-3,40,254,17155.3575
0.178489043,0.006893472,J10,ED-CS,J10_s17-3,80,254,17155.3575
0.1188989,0.199872943,J10,ED-CS,J10_s17-3,160,254,17155.3575
0.121733417,0.176713451,J10,ED-CS,J10_s17-3,320,254,17155.3575
0.107287184,0.311367048,J10,ED-CS,J10_s17-3,640,254,17155.3575
0.354659422,2.97E-10,J10,ED-CS,J10_s18-2,20,256,17155.3575
0.371025634,3.88E-11,J10,ED-CS,J10_s18-2,40,256,17155.3575
0.223341342,0.000223206,J10,ED-CS,J10_s18-2,80,256,17155.3575
0.28866973,4.94E-07,J10,ED-CS,J10_s18-2,160,256,17155.3575
0.043959564,0.984082569,J10,ED-CS,J10_s18-2,320,256,17155.3575
0.078785791,0.615529325,J10,ED-CS,J10_s18-2,640,256,17155.3575
0.093393065,0.630939984,J10,ED-CS,J10_s19-1,20,270,17155.3575
0.182950564,0.030565664,J10,ED-CS,J10_s19-1,40,270,17155.3575
0.134678445,0.180325816,J10,ED-CS,J10_s19-1,80,270,17155.3575
0,1,J10,ED-CS,J10_s19-1,160,270,17155.3575
0.127786624,0.234921995,J10,ED-CS,J10_s19-1,320,270,17155.3575
0.119800333,0.307431726,J10,ED-CS,J10_s19-1,640,270,17155.3575
0.287916365,5.34E-07,J10,ED-CS,J10_s19-3,20,270,17155.3575
0.415377041,1.04E-13,J10,ED-CS,J10_s19-3,40,270,17155.3575
0.313921445,3.35E-08,J10,ED-CS,J10_s19-3,80,270,17155.3575
0,1,J10,ED-CS,J10_s19-3,160,270,17155.3575
0,1,J10,ED-CS,J10_s19-3,320,270,17155.3575
0,1,J10,ED-CS,J10_s19-3,640,270,17155.3575
0.064781345,0.866307979,J10,ED-CS,J10_s20-1,20,277,17155.3575
0.067431609,0.839826759,J10,ED-CS,J10_s20-1,40,277,17155.3575
0.097093597,0.379513268,J10,ED-CS,J10_s20-1,80,277,17155.3575
0.11696909,0.216831327,J10,ED-CS,J10_s20-1,160,277,17155.3575
0.093882821,0.489274079,J10,ED-CS,J10_s20-1,320,277,17155.3575
0.057819715,0.839836963,J10,ED-CS,J10_s20-1,640,277,17155.3575
0.130125523,0.165045293,J10,ED-CS,J10_s21-2,20,285,17155.3575
0.135176154,0.093265158,J10,ED-CS,J10_s21-2,40,285,17155.3575
0.133081775,0.10362794,J10,ED-CS,J10_s21-2,80,285,17155.3575
0.072829628,0.778591573,J10,ED-CS,J10_s21-2,160,285,17155.3575
0.108591657,0.301683538,J10,ED-CS,J10_s21-2,320,285,17155.3575
0.14195595,0.097042135,J10,ED-CS,J10_s21-2,640,285,17155.3575
0.172249409,0.010508999,J10,ED-CS,J10_s22-2,20,291,17155.3575
0.103464404,0.362212537,J10,ED-CS,J10_s22-2,40,291,17155.3575
0.082305532,0.514109302,J10,ED-CS,J10_s22-2,80,291,17155.3575
0,1,J10,ED-CS,J10_s22-2,160,291,17155.3575
0,1,J10,ED-CS,J10_s22-2,320,291,17155.3575
0.078217265,0.622126412,J10,ED-CS,J10_s22-2,640,291,17155.3575
0.849797166,0,J10,ED-CS,J10_s25-1,20,310,17155.3575
0.816798502,0,J10,ED-CS,J10_s25-1,40,310,17155.3575
0.782911839,0,J10,ED-CS,J10_s25-1,80,310,17155.3575
0.754413229,0,J10,ED-CS,J10_s25-1,160,310,17155.3575
0.371281369,7.98E-08,J10,ED-CS,J10_s25-1,320,310,17155.3575
0.337161562,9.10E-05,J10,ED-CS,J10_s25-1,640,310,17155.3575
0.161385863,0.021134248,J10,ED-CS,J10_s26-2,20,319,17155.3575
0.190299458,0.002985101,J10,ED-CS,J10_s26-2,40,319,17155.3575
0.353573348,1.37E-05,J10,ED-CS,J10_s26-2,80,319,17155.3575
0.318305993,2.06E-08,J10,ED-CS,J10_s26-2,160,319,17155.3575
0.146604651,0.050646211,J10,ED-CS,J10_s26-2,320,319,17155.3575
0,1,J10,ED-CS,J10_s26-2,640,319,17155.3575
0.144214741,0.0578246,J10,ED-CS,J10_s26-3,20,319,17155.3575
0.394737476,1.30E-06,J10,ED-CS,J10_s26-3,40,319,17155.3575
0.292883908,3.19E-07,J10,ED-CS,J10_s26-3,80,319,17155.3575
0.248546131,2.45E-05,J10,ED-CS,J10_s26-3,160,319,17155.3575
0.110531521,0.280431738,J10,ED-CS,J10_s26-3,320,319,17155.3575
0.06455379,0.77439734,J10,ED-CS,J10_s26-3,640,319,17155.3575
0.130895091,0.877066727,J10,ED-CS,J10_s27-5,20,322,17155.3575
0.173360447,0.610787219,J10,ED-CS,J10_s27-5,40,322,17155.3575
0.181276265,0.032429937,J10,ED-CS,J10_s27-5,80,322,17155.3575
0.274891923,0.073856697,J10,ED-CS,J10_s27-5,160,322,17155.3575
0.210247973,0.347736456,J10,ED-CS,J10_s27-5,320,322,17155.3575
0.253239524,0.166124687,J10,ED-CS,J10_s27-5,640,322,17155.3575
0.100390636,0.401255578,J10,ED-CS,J10_s28-4,20,326,17155.3575
0.170496984,0.011799111,J10,ED-CS,J10_s28-4,40,326,17155.3575
0.21262972,0.000537956,J10,ED-CS,J10_s28-4,80,326,17155.3575
0.22858829,0.000143175,J10,ED-CS,J10_s28-4,160,326,17155.3575
0.270703625,3.01E-06,J10,ED-CS,J10_s28-4,320,326,17155.3575
0.126978265,0.167208054,J10,ED-CS,J10_s28-4,640,326,17155.3575
0.113385495,0.250905961,J10,ED-CS,J10_s29-2,20,331,17155.3575
0.167278738,0.014550247,J10,ED-CS,J10_s29-2,40,331,17155.3575
0.625297698,1.78E-14,J10,ED-CS,J10_s29-2,80,331,17155.3575
0.542297747,0,J10,ED-CS,J10_s29-2,160,331,17155.3575
0.125329794,0.150254718,J10,ED-CS,J10_s29-2,320,331,17155.3575
0.043730812,0.941141077,J10,ED-CS,J10_s29-2,640,331,17155.3575
0.160365083,0.022514376,J10,ED-CS,J10_s29-5,20,331,17155.3575
0.150540557,0.040493446,J10,ED-CS,J10_s29-5,40,331,17155.3575
0.457663119,2.31E-08,J10,ED-CS,J10_s29-5,80,331,17155.3575
0.186157398,0.004026199,J10,ED-CS,J10_s29-5,160,331,17155.3575
0.10773889,0.311321049,J10,ED-CS,J10_s29-5,320,331,17155.3575
0.085623932,0.536388384,J10,ED-CS,J10_s29-5,640,331,17155.3575
0,1,J10,ED-CS,J10_s30-3,20,333,17155.3575
0,1,J10,ED-CS,J10_s30-3,40,333,17155.3575
0,1,J10,ED-CS,J10_s30-3,80,333,17155.3575
0,1,J10,ED-CS,J10_s30-3,160,333,17155.3575
0.175593321,0.008398592,J10,ED-CS,J10_s30-3,320,333,17155.3575
0.117883841,0.225954204,J10,ED-CS,J10_s30-3,640,333,17155.3575
0.052254159,0.955492573,J10,ED-CS,J10_s30-4,20,333,17155.3575
0.202228026,0.015081285,J10,ED-CS,J10_s30-4,40,333,17155.3575
0.49387844,0,J10,ED-CS,J10_s30-4,80,333,17155.3575
0,1,J10,ED-CS,J10_s30-4,160,333,17155.3575
0,1,J10,ED-CS,J10_s30-4,320,333,17155.3575
0.254911024,0.000342655,J10,ED-CS,J10_s30-4,640,333,17155.3575
0.514535845,0,J10,ED-CS,J10_s30-5,20,333,17155.3575
0.605788775,0,J10,ED-CS,J10_s30-5,40,333,17155.3575
0.504193644,0,J10,ED-CS,J10_s30-5,80,333,17155.3575
0.634069194,0,J10,ED-CS,J10_s30-5,160,333,17155.3575
0.27723311,1.58E-06,J10,ED-CS,J10_s30-5,320,333,17155.3575
0.034520982,0.977754269,J10,ED-CS,J10_s30-5,640,333,17155.3575
0.132486631,0.154392411,J10,ED-CS,J10_s30-7,20,333,17155.3575
0.23357203,9.32E-05,J10,ED-CS,J10_s30-7,40,333,17155.3575
0,1,J10,ED-CS,J10_s30-7,80,333,17155.3575
0,1,J10,ED-CS,J10_s30-7,160,333,17155.3575
0.473580196,0,J10,ED-CS,J10_s30-7,320,333,17155.3575
0.534912265,1.23E-14,J10,ED-CS,J10_s30-7,640,333,17155.3575
0.146868732,0.04990214,J10,ED-CS,J10_s31-1,20,339,17155.3575
0.162097662,0.02021725,J10,ED-CS,J10_s31-1,40,339,17155.3575
0.172996115,0.043235562,J10,ED-CS,J10_s31-1,80,339,17155.3575
0.168731349,0.013243446,J10,ED-CS,J10_s31-1,160,339,17155.3575
0.100037965,0.405852836,J10,ED-CS,J10_s31-1,320,339,17155.3575
0.049141279,0.908645124,J10,ED-CS,J10_s31-1,640,339,17155.3575
0.114314423,0.241750831,J10,ED-CS,J10_s31-2,20,339,17155.3575
0.218881432,0.000323361,J10,ED-CS,J10_s31-2,40,339,17155.3575
0.460404151,1.92E-08,J10,ED-CS,J10_s31-2,80,339,17155.3575
0.29263029,3.28E-07,J10,ED-CS,J10_s31-2,160,339,17155.3575
0.205649111,0.000935676,J10,ED-CS,J10_s31-2,320,339,17155.3575
0.097371386,0.407255517,J10,ED-CS,J10_s31-2,640,339,17155.3575
0.266008369,4.74E-06,J10,ED-CS,J10_s33-1,20,347,17155.3575
0.419716012,6.35E-12,J10,ED-CS,J10_s33-1,40,347,17155.3575
0.414575968,1.20E-11,J10,ED-CS,J10_s33-1,80,347,17155.3575
0.292540737,3.31E-07,J10,ED-CS,J10_s33-1,160,347,17155.3575
0.122983449,0.27896346,J10,ED-CS,J10_s33-1,320,347,17155.3575
0.085423441,0.64007612,J10,ED-CS,J10_s33-1,640,347,17155.3575
0.238464876,0.003553388,J10,ED-CS,J10_s33-2,20,347,17155.3575
0.339018379,1.93E-09,J10,ED-CS,J10_s33-2,40,347,17155.3575
0.257773171,1.04E-05,J10,ED-CS,J10_s33-2,80,347,17155.3575
0.252073145,1.77E-05,J10,ED-CS,J10_s33-2,160,347,17155.3575
0.207125385,0.000833422,J10,ED-CS,J10_s33-2,320,347,17155.3575
0.101198502,0.368553275,J10,ED-CS,J10_s33-2,640,347,17155.3575
0.125027657,0.15235461,J10,ED-CS,J10_s35-3,20,354,17155.3575
0.216067563,0.000407243,J10,ED-CS,J10_s35-3,40,354,17155.3575
0.145072304,0.055154687,J10,ED-CS,J10_s35-3,80,354,17155.3575
0.21207299,0.000562561,J10,ED-CS,J10_s35-3,160,354,17155.3575
0,1,J10,ED-CS,J10_s35-3,320,354,17155.3575
0,1,J10,ED-CS,J10_s35-3,640,354,17155.3575
0.155770493,0.029774396,J10,ED-CS,J10_s35-4,20,354,17155.3575
0.169065143,0.012958647,J10,ED-CS,J10_s35-4,40,354,17155.3575
0.285699752,6.71E-07,J10,ED-CS,J10_s35-4,80,354,17155.3575
0.516660194,0,J10,ED-CS,J10_s35-4,160,354,17155.3575
0.192553886,0.002530133,J10,ED-CS,J10_s35-4,320,354,17155.3575
0.215802235,0.003183125,J10,ED-CS,J10_s35-4,640,354,17155.3575
0.136657573,0.086459259,J10,ED-CS,J10_s37-3,20,394,17155.3575
0.263702966,5.92E-06,J10,ED-CS,J10_s37-3,40,394,17155.3575
0.295318419,2.48E-07,J10,ED-CS,J10_s37-3,80,394,17155.3575
0.062340153,0.88840544,J10,ED-CS,J10_s37-3,160,394,17155.3575
0,1,J10,ED-CS,J10_s37-3,320,394,17155.3575
0.122884387,0.192026266,J10,ED-CS,J10_s37-3,640,394,17155.3575
0.136063964,0.089135642,J10,ED-CS,J10_s37-4,20,394,17155.3575
0.077976775,0.712714988,J10,ED-CS,J10_s37-4,40,394,17155.3575
0.19801108,0.03539256,J10,ED-CS,J10_s37-4,80,394,17155.3575
0.111172823,0.273614883,J10,ED-CS,J10_s37-4,160,394,17155.3575
0.115866027,0.226961775,J10,ED-CS,J10_s37-4,320,394,17155.3575
0.03468887,0.977283262,J10,ED-CS,J10_s37-4,640,394,17155.3575
0.17925184,0.006540657,J10,ED-CS,J10_s38-3,20,403,17155.3575
0.423573954,3.24E-14,J10,ED-CS,J10_s38-3,40,403,17155.3575
0.782044283,0,J10,ED-CS,J10_s38-3,80,403,17155.3575
0.547122533,0,J10,ED-CS,J10_s38-3,160,403,17155.3575
0.112716565,0.257637777,J10,ED-CS,J10_s38-3,320,403,17155.3575
0.257348787,0.000295612,J10,ED-CS,J10_s38-3,640,403,17155.3575
0.400754549,8.69E-08,A62,AD,A62_s13-1,20,145,
0.054585063,0.833532881,A62,AD,A62_s13-1,160,145,
0.489963408,6.41E-11,A62,AD,A62_s13-2,20,145,
0.193917073,0.014214789,A62,AD,A62_s13-2,40,145,
0.289212571,0.000119568,A62,AD,A62_s13-2,80,145,
0.212026144,0.082530109,A62,AD,A62_s13-2,160,145,
0.367034038,9.37E-07,A62,AD,A62-s15-2,20,147,
0.359865646,2.36E-08,A62,AD,A62-s15-2,40,147,
0.357952139,1.73E-06,A62,AD,A62-s15-2,80,147,
0.065289086,0.730137,A62,AD,A62-s18-1,20,153,
0.142473724,0.104973857,A62,AD,A62-s18-1,320,153,
0.368690046,4.19E-05,A62,AD,A62-s18-1,640,153,
0.29549299,8.34E-05,A62,AD,A62-s20-3,20,157,
0.041382581,0.871637219,A62,AD,A62-s20-3,40,157,
0.496404595,3.59E-11,A62,AD,A62-s20-3,80,157,
0.132439895,0.15064468,A62,AD,A62-s21-5,20,168,
0.322347996,3.47E-05,A62,AD,A62-s21-5,80,168,
0.176776227,0.029100419,A62,AD,A62-s23-2,20,172,
0.094085532,0.416092421,A62,AD,A62-s23-2,80,172,
0.136660165,0.127654753,A62,AD,A62-s24-1,20,174,
0.140261215,0.385350482,A62,AD,A62-s24-1,80,174,
0.28319713,0.00028597,A62,AD,A62-s24-1,160,174,
0.112324228,0.266757697,A62,AD,A62-s24-2,80,174,
0.283621495,0.000279793,A62,AD,A62-s24-2,160,174,
0.610027459,2.22E-16,A62,AD,A62-s24-4,20,174,
0.749749607,0,A62,AD,A62-s24-4,80,174,
0.72572461,0,A62,AD,A62-s24-4,160,174,
0.302489808,5.55E-05,A62,AD,A62-s26-3,20,177,
0.451090178,1.77E-09,A62,AD,A62-s26-3,80,177,
0.172570512,0.038883215,A62,AD,A62-s26-4,20,177,
0.051363002,0.840577912,A62,AD,A62-s26-4,40,177,
0.139465241,0.121188487,A71,AD,A71-s01-2,40,26,
0.626617954,6.66E-16,A71,AD,A71-s01-2,80,26,
0.754185268,0,A71,AD,A71-s03-3,40,29,
0.788052627,0,A71,AD,A71-s03-3,80,29,
0.691279653,0,A71,AD,A71-s10-1,20,67,
0,1,A71,AD,A71-s10-1,40,67,
0.306112224,2.37E-05,A71,AD,A71-s10-3,20,67,
0.218034519,0.003680345,A71,AD,A71-s10-3,40,67,
0,1,A71,AD,A71-s11-2,40,68,
0.344019139,1.87E-06,A71,AD,A71-s11-2,160,68,
0.324123758,0.113306896,A71,AD,A71-s11-2,320,68,
0.081308197,0.572712479,A71,AD,A71-s11-3,20,68,
0.056829162,0.832132978,A71,AD,A71-s11-3,40,68,
0.68170821,0,A71,AD,A71-s13-2,20,72,
0.543766609,0,A71,AD,A71-s13-2,80,72,
0.617499556,0,A71,AD,A71-s13-2,160,72,
0.307523383,0.153410332,A71,AD,A71-s13-2,320,72,
0.2994532,8.81E-08,A71,AD,A71-s13-5,160,72,
0.185546442,0.114449138,A71,AD,A71-s13-5,320,72,
0.097909791,0.395738848,A71,AD,A71-s14-1,20,74,
0.099461431,0.415779266,A71,AD,A71-s14-1,40,74,
0.199440559,0.009126465,A71,AD,A71-s14-2,20,74,
0.050708259,0.948918318,A71,AD,A71-s14-2,40,74,
0.229351209,0.002059378,A71,AD,A71-s14-5,20,74,
0.163237076,0.017108777,A71,AD,A71-s14-5,40,74,
0.366247723,0.289183844,A71,AD,A71-s14-5,80,74,
0.122900151,0.194688229,A71,AD,A71-s14-6,20,74,
0.104616262,0.332757952,A71,AD,A71-s14-6,80,74,
0.417475728,6.99E-09,A71,AD,A71-s16-1,20,84,
0.214848874,0.004317548,A71,AD,A71-s16-1,80,84,
0.101963396,0.356934847,A71,AD,A71-s17-1,20,84,
0.407974712,8.75E-14,A71,AD,A71-s17-1,40,84,
0.365343102,3.09E-11,A71,AD,A71-s17-1,80,84,
0.223029878,0.000173639,A71,AD,A71-s17-1,320,84,
0.208492654,0.085090167,A71,AD,A71-s18-2,20,86,
0.662641061,0.001398736,A71,AD,A71-s18-2,40,86,
0.433829898,1.89E-15,A71,AD,A71-s18-2,80,86,
0.327530014,0.001343318,A71,AD,A71-s18-2,160,86,
0.16665399,0.410884208,A71,AD,A71-s18-2,320,86,
0.154162399,0.069443153,A71,AD,A71_s26-1,20,119,
0.124743168,0.186518094,A71,AD,A71_s26-1,40,119,
0.134664379,0.136307124,A71,AD,A71_s26-4,20,119,
0.167137133,0.042622314,A71,AD,A71_s26-4,40,119,
0.235832676,0.002038897,A71,AD,A71_s26-4,80,119,
0.34267497,4.69E-06,A71,AD,A71_s26-5,20,119,
0.3193252,2.03E-05,A71,AD,A71_s26-5,40,119,
0.171673113,0.035685923,A71,AD,A71_s27-1,20,128,
0.15606025,0.064780135,A71,AD,A71_s27-1,40,128,
0.123285177,0.194966256,A71,AD,A71_s29-3,40,155,
0.110035782,0.148804985,A71,AD,A71_s29-3,80,155,
0.05292276,0.847871582,A71,AD,A71_s32-3,40,168,
0.312394016,3.08E-05,A71,AD,A71_s32-3,160,168,
0.092252857,0.265428224,A71,AD,A71_s34-1,20,177,
0.093340842,0.257944886,A71,AD,A71_s34-1,40,177,
0.054119103,0.62351885,A71,AD,A71_s34-1,80,177,
0.097260696,0.232306172,A71,AD,A71_s34-1,160,177,
0.026992798,0.969766116,A71,AD,A71_s34-2,80,177,
0.101056524,0.360236016,A71,AD,A71_s34-2,160,177,
0.068142615,0.700224924,A71,AD,A71_s35-2,40,182,
0.025779719,0.98782797,A71,AD,A71_s35-2,80,182,
0.132133731,0.147951663,B05,AD,B05_s04-6,20,32,
0.253081761,0.000851602,B05,AD,B05_s04-6,320,32,
0.092225102,0.542145959,B05,AD,B05_s04-7,40,32,
0.624692068,0,B05,AD,B05_s04-7,80,32,
0.059430682,0.788829668,B05,AD,B05_s04-7,320,32,
0.623897354,0.107623736,B05,AD,B05_s12-3,20,45,
0.09970162,0.38345213,B05,AD,B05_s12-3,640,45,
0.272249099,0.000307401,B05,AD,B05_s13-5,40,47,
0.511215708,9.17E-12,B05,AD,B05_s13-5,80,47,
0.505285962,1.59E-11,B05,AD,B05_s13-5,160,47,
0.092240338,0.279029926,B05,AD,B05_s13-5,320,47,
0.216138614,0.000404891,B05,AD,B05_s14-6,20,48,
0.609154604,0,B05,AD,B05_s14-6,80,48,
0.137092825,0.125839208,B05,AD,B05_s15-3,20,52,
0.113935279,0.25607694,B05,AD,B05_s15-3,80,52,
0.189696381,0.017031669,B05,AD,B05_s15-3,160,52,
0.122021274,0.202521488,B05,AD,B05_s15-3,320,52,
0.68887411,0,B05,AD,B05_s16-2,40,54,
0,1,B05,AD,B05_s16-2,80,54,
0.83277948,0,B05,AD,B05_s16-4,80,54,
0.851010841,0,B05,AD,B05_s16-4,160,54,
0.271946331,0.000312513,B05,AD,B05_s16-4,320,54,
0.796412235,0,B05,AD,B05_s16-4,80,54,
0.6851895,0,B05,AD,B05_s16-4,160,54,
0.434680799,6.61E-09,B05,AD,B05_s16-4,320,54,
0.324816802,1.45E-05,B05,AD,B05_s19-2,80,59,
0.242717568,0.001446249,B05,AD,B05_s19-2,160,59,
0.205490003,0.001977497,B05,AD,B05_s19-3,40,59,
0.383611542,1.31E-08,B05,AD,B05_s19-3,80,59,
0.367228713,4.79E-08,B05,AD,B05_s19-3,160,59,
0.202502844,0.00232062,B05,AD,B05_s19-3,320,59,
0.126679091,0.081394557,B05,AD,B05_s19-4,40,59,
0.033121994,0.922748931,B05,AD,B05_s19-4,80,59,
0.360364362,8.14E-08,B05,AD,B05_s19-4,160,59,
0.118894194,0.11013839,B05,AD,B05_s19-4,320,59,
0.772911554,0,B05,AD,B05_s20-2,40,61,
0.467991069,4.34E-10,B05,AD,B05_s20-2,80,61,
0.62519198,0,B05,AD,B05_s20-2,160,61,
0.132020211,0.148492076,B05,AD,B05_s20-2,320,61,
0.273667536,3.58E-05,B05,AD,B05_s21-1,40,63,
0.31245671,2.70E-06,B05,AD,B05_s21-1,80,63,
0.191257097,0.004185861,B05,AD,B05_s21-1,160,63,
0.303797468,4.89E-06,B05,AD,B05_s21-1,320,63,
0.045377304,0.810266235,B05,AD,B05_s21-3,40,63,
0.029111763,0.948684436,B05,AD,B05_s21-3,80,63,
0.293249344,3.47E-10,B05,AD,B05_s21-3,160,63,
0.013947763,0.99638959,B05,AD,B05_s21-3,320,63,
0.119638826,0.218721286,B05,AD,B05_s25-3,40,68,
0.382274904,2.26E-05,B05,AD,B05_s25-3,80,68,
0.195606346,0.015978588,B05,AD,B05_s25-3,160,68,
0.100149477,0.361948419,B05,AD,B05_s25-3,320,68,
0.024892879,0.924470282,B05,AD,B05_s25-3,640,68,
